article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8e9b1516b265872f7f5ac,2,3,1,2016,CL19,CenterLeft
64d8e9b1516b265872f7f5ca,1,3,1,2016,CL19,CenterLeft
64d8e9b1516b265872f7f5e0,2,6,1,2016,CL19,CenterLeft
64d8e9b1516b265872f7f75e,2,3,1,2016,CL19,CenterLeft
64d8e9b1516b265872f7f7a8,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7f9a7,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7f9c3,1,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7f9c6,1,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7fa3c,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7fc51,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7fca1,4,8,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7fd35,2,3,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7fddf,2,3,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ff08,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ff6c,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ff79,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ff99,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffab,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffb0,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffb5,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffba,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffbf,3,3,1,2016,CL19,CenterLeft
64d8e9b2516b265872f7ffce,3,3,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80006,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80040,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f800b8,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f800ff,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80142,1,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f806cf,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f806d3,1,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80c7f,2,4,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80cf5,2,4,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80ea5,7,12,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80f0e,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80f38,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f80fda,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81123,1,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81152,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f814c6,3,3,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81565,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81588,2,2,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81804,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f81852,1,1,1,2016,CL19,CenterLeft
64d8e9b2516b265872f8190f,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f81d65,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82212,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f8222d,7,11,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82234,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82251,1,2,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82312,3,4,1,2016,CL19,CenterLeft
64d8e9b3516b265872f8231a,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f824a3,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f825a2,1,2,1,2016,CL19,CenterLeft
64d8e9b3516b265872f8271c,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f827db,1,6,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82840,2,3,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82a2a,1,2,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82a65,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82abf,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82b21,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82d0f,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82e3c,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82f5c,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f82fe1,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83340,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f836a8,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83713,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f837ca,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f837ef,2,2,1,2016,CL19,CenterLeft
64d8e9b3516b265872f8384a,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83851,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83855,6,10,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83859,2,5,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83869,1,1,1,2016,CL19,CenterLeft
64d8e9b3516b265872f83a17,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f83a92,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f83e0a,2,3,1,2016,CL19,CenterLeft
64d8e9b4516b265872f8424a,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f8439f,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84442,1,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84445,1,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f846c2,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84708,1,6,1,2016,CL19,CenterLeft
64d8e9b4516b265872f848ea,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84aab,2,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84af4,2,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84b16,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84c1f,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84c22,2,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f84d9b,2,3,1,2016,CL19,CenterLeft
64d8e9b4516b265872f850f1,1,3,1,2016,CL19,CenterLeft
64d8e9b4516b265872f8524d,2,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85440,1,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85461,1,6,1,2016,CL19,CenterLeft
64d8e9b4516b265872f854a2,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85569,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f855d4,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f855e7,1,1,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85895,1,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85941,2,2,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85a32,2,3,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85a74,3,3,1,2016,CL19,CenterLeft
64d8e9b4516b265872f85a8a,2,5,1,2016,CL19,CenterLeft
64d8e9b5516b265872f85d63,5,11,1,2016,CL19,CenterLeft
64d8e9b5516b265872f85deb,1,1,1,2016,CL19,CenterLeft
64d8e9b5516b265872f85eeb,1,3,1,2016,CL19,CenterLeft
64d8eb39516b265872292e60,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292e7c,4,8,1,2016,HL,FarLeft
64d8eb39516b265872292e81,3,3,1,2016,HL,FarLeft
64d8eb39516b265872292ec0,3,4,1,2016,HL,FarLeft
64d8eb39516b265872292ec5,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292ed4,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292f20,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292f2f,10,52,1,2016,HL,FarLeft
64d8eb39516b265872292f50,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292f9c,1,1,1,2016,HL,FarLeft
64d8eb39516b265872292fbe,1,1,1,2016,HL,FarLeft
64d8eb39516b26587229300f,1,1,1,2016,HL,FarLeft
64d8eb39516b26587229301d,1,1,1,2016,HL,FarLeft
64d8eb39516b26587229304e,3,5,1,2016,HL,FarLeft
64d8eb39516b26587229305b,1,1,1,2016,HL,FarLeft
64d8eb39516b265872293065,2,2,1,2016,HL,FarLeft
64d8eb39516b265872293089,1,1,1,2016,HL,FarLeft
64d8eb39516b2658722930b2,2,2,1,2016,HL,FarLeft
64d8eb39516b2658722930da,1,1,1,2016,HL,FarLeft
64d8eb39516b2658722930df,1,1,1,2016,HL,FarLeft
64d8eb39516b2658722930f0,1,1,1,2016,HL,FarLeft
64d8eb39516b265872293153,1,1,1,2016,HL,FarLeft
64d8eb39516b265872293154,1,1,1,2016,HL,FarLeft
64d8eb39516b265872293156,1,1,1,2016,HL,FarLeft
64d8eb39516b26587229317e,1,1,1,2016,HL,FarLeft
