article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8ea79516b26587211766d,1,2,2,2016,CR19,CenterRight
64d8ea7a516b26587211b08d,1,1,2,2016,CR19,CenterRight
64d8ea7b516b26587211c5bf,1,1,2,2016,CR19,CenterRight
64d8ea7b516b26587211cbb6,2,3,2,2016,CR19,CenterRight
64d8ea7c516b26587211e7de,1,3,2,2016,CR19,CenterRight
64d8ea7c516b26587211f376,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872120576,1,2,2,2016,CR19,CenterRight
64d8ea7d516b2658721206f1,1,1,2,2016,CR19,CenterRight
64d8ea7d516b2658721208df,1,3,2,2016,CR19,CenterRight
64d8ea7d516b265872120aee,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121218,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121316,1,5,2,2016,CR19,CenterRight
64d8ea7d516b265872121336,2,7,2,2016,CR19,CenterRight
64d8ea7e516b265872121ed6,1,1,2,2016,CR19,CenterRight
64d8ea7e516b265872121f37,1,1,2,2016,CR19,CenterRight
64d8eb32516b26587228339f,1,1,2,2016,RR19,Right
64d8ec84516b265872541433,1,1,2,2016,FR,FarRight
64d8ec84516b2658725415ec,2,9,2,2016,FR,FarRight
64d8ec84516b2658725417ff,1,1,2,2016,FR,FarRight
64d8ec84516b26587254188a,2,3,2,2016,FR,FarRight
64d8ec84516b2658725418c0,2,3,2,2016,FR,FarRight
64d8ec84516b265872541a7a,7,15,2,2016,FR,FarRight
64d8ec84516b265872541a7d,2,2,2,2016,FR,FarRight
64d8e997516b265872f4912e,1,6,3,2016,LL19,Left
64d8e997516b265872f494a8,1,1,3,2016,LL19,Left
64d8e997516b265872f494b2,1,1,3,2016,LL19,Left
64d8e997516b265872f498c0,1,1,3,2016,LL19,Left
64d8e997516b265872f499b2,2,4,3,2016,LL19,Left
64d8e997516b265872f49a5f,1,1,3,2016,LL19,Left
64d8e997516b265872f49b74,1,1,3,2016,LL19,Left
64d8e998516b265872f4aafc,1,1,3,2016,LL19,Left
64d8e998516b265872f4ac77,1,1,3,2016,LL19,Left
64d8e999516b265872f4c312,1,1,3,2016,LL19,Left
64d8e999516b265872f4c5c5,1,1,3,2016,LL19,Left
64d8e999516b265872f4c68d,2,2,3,2016,LL19,Left
64d8e999516b265872f4dc23,2,10,3,2016,LL19,Left
64d8e999516b265872f4df5c,1,1,3,2016,LL19,Left
64d8e999516b265872f4e039,1,1,3,2016,LL19,Left
64d8e99a516b265872f501e0,1,1,3,2016,LL19,Left
64d8e99a516b265872f5022b,2,10,3,2016,LL19,Left
64d8e99b516b265872f50cc2,1,1,3,2016,LL19,Left
64d8e99b516b265872f50f6b,2,3,3,2016,LL19,Left
64d8e99b516b265872f510ad,1,1,3,2016,LL19,Left
64d8e99b516b265872f514be,1,1,3,2016,LL19,Left
64d8e99c516b265872f52743,2,3,3,2016,LL19,Left
64d8e99c516b265872f528dd,2,6,3,2016,LL19,Left
64d8e99c516b265872f52a18,4,19,3,2016,LL19,Left
64d8e99c516b265872f52a43,2,10,3,2016,LL19,Left
64d8e99c516b265872f52f18,1,1,3,2016,LL19,Left
64d8e99c516b265872f52fe1,1,1,3,2016,LL19,Left
64d8e99c516b265872f530b9,1,1,3,2016,LL19,Left
64d8e99c516b265872f530d7,1,1,3,2016,LL19,Left
64d8e99c516b265872f530e5,2,2,3,2016,LL19,Left
64d8e99c516b265872f530f1,1,1,3,2016,LL19,Left
64d8e99c516b265872f5310d,2,3,3,2016,LL19,Left
64d8e99c516b265872f53170,2,2,3,2016,LL19,Left
64d8e99c516b265872f531ac,2,4,3,2016,LL19,Left
64d8e99c516b265872f531c7,2,3,3,2016,LL19,Left
64d8e99c516b265872f531cd,2,4,3,2016,LL19,Left
64d8e99c516b265872f532c4,4,7,3,2016,LL19,Left
64d8e99c516b265872f532cd,2,2,3,2016,LL19,Left
64d8e99c516b265872f532d1,1,2,3,2016,LL19,Left
64d8e99c516b265872f532d3,2,2,3,2016,LL19,Left
64d8e99c516b265872f532d5,3,4,3,2016,LL19,Left
64d8e99c516b265872f532df,1,3,3,2016,LL19,Left
64d8e99c516b265872f53301,1,3,3,2016,LL19,Left
